"Notes"	"Month"	"Month Code"	"County"	"County Code"	Avg Daily Max Air Temperature (F)	Record Count for Daily Max Air Temp (F)	Min Temp for Daily Max Air Temp (F)	Max Temp for Daily Max Air Temp (F)	Avg Daily Min Air Temperature (F)	Record Count for Daily Min Air Temp (F)	Min Temp for Daily Min Air Temp (F)	Max Temp for Daily Min Air Temp (F)	Avg Daily Max Heat Index (F)	Record Count for Daily Max Heat Index (F)	Min for Daily Max Heat Index (F)	Max for Daily Max Heat Index (F)	Daily Max Heat Index (F) % Coverage
	"Jul"	"7"	"Winnebago County, IL"	"17201"	82.64	7161	61.50	109.00	64.02	7161	44.30	80.60	92.64	4616	79.30	128.90	64.46%
	"Jul"	"7"	"Woodford County, IL"	"17203"	84.13	8184	63.20	111.40	65.68	8184	44.60	82.50	94.13	6063	79.40	130.00	74.08%
	"Aug"	"8"	"Adams County, IL"	"17001"	87.56	19437	63.60	113.90	65.74	19437	41.30	82.60	94.52	16192	79.20	124.30	83.31%
	"Aug"	"8"	"Alexander County, IL"	"17003"	88.33	6138	66.00	106.40	70.07	6138	43.80	84.70	96.17	5662	79.50	125.30	92.25%
	"Aug"	"8"	"Bond County, IL"	"17005"	87.59	6138	62.00	108.80	67.63	6138	43.40	81.60	94.71	5296	78.90	121.00	86.28%
	"Aug"	"8"	"Boone County, IL"	"17007"	81.20	6138	55.40	108.00	62.16	6138	43.90	80.20	91.11	3420	79.20	118.30	55.72%
	"Aug"	"8"	"Brown County, IL"	"17009"	87.66	5115	63.80	113.40	65.90	5115	41.70	84.70	94.32	4330	79.10	120.20	84.65%
	"Aug"	"8"	"Bureau County, IL"	"17011"	83.88	18414	57.70	113.00	63.28	18414	42.70	79.70	92.24	12716	79.30	118.20	69.06%
	"Aug"	"8"	"Calhoun County, IL"	"17013"	88.89	4092	65.00	112.20	67.43	4092	41.70	84.00	95.09	3631	79.20	121.00	88.73%
	"Aug"	"8"	"Carroll County, IL"	"17015"	82.94	10230	55.70	110.60	62.77	10230	44.20	78.80	91.86	6688	79.40	120.50	65.38%
	"Aug"	"8"	"Cass County, IL"	"17017"	87.37	7161	63.50	112.70	65.81	7161	43.60	84.70	94.27	5964	79.10	120.60	83.28%
	"Aug"	"8"	"Champaign County, IL"	"17019"	83.72	17391	59.50	107.00	64.13	17391	41.90	80.20	92.63	12454	79.20	117.90	71.61%
	"Aug"	"8"	"Christian County, IL"	"17021"	86.48	11253	61.30	109.10	65.85	11253	43.10	82.10	93.75	9165	79.10	120.30	81.44%
	"Aug"	"8"	"Clark County, IL"	"17023"	84.95	10230	61.00	108.00	66.40	10230	43.90	81.60	93.48	7950	78.90	119.00	77.71%
	"Aug"	"8"	"Clay County, IL"	"17025"	86.99	8184	62.40	108.00	68.19	8184	43.70	83.10	94.34	7053	78.90	119.70	86.18%
	"Aug"	"8"	"Clinton County, IL"	"17027"	88.18	10230	62.80	108.90	68.30	10230	43.30	81.80	95.33	9036	78.90	121.90	88.33%
	"Aug"	"8"	"Coles County, IL"	"17029"	85.17	8184	60.80	107.50	65.56	8184	44.20	80.70	93.14	6327	79.50	119.60	77.31%
	"Aug"	"8"	"Cook County, IL"	"17031"	81.45	15345	59.40	104.40	63.70	15345	43.10	79.40	91.16	8978	79.30	119.30	58.51%
	"Aug"	"8"	"Crawford County, IL"	"17033"	85.62	7161	61.90	108.00	67.28	7161	44.10	81.80	94.05	5797	78.80	119.20	80.95%
	"Aug"	"8"	"Cumberland County, IL"	"17035"	85.61	8184	61.10	107.60	66.53	8184	44.20	81.70	93.67	6500	79.30	119.10	79.42%
	"Aug"	"8"	"DeKalb County, IL"	"17037"	81.36	12276	57.50	110.20	63.10	12276	44.40	80.20	91.27	7022	79.50	117.80	57.20%
	"Aug"	"8"	"De Witt County, IL"	"17039"	84.77	7161	60.00	108.90	64.48	7161	42.30	80.50	92.88	5375	79.30	118.60	75.06%
	"Aug"	"8"	"Douglas County, IL"	"17041"	84.70	8184	60.50	107.40	65.21	8184	43.60	80.70	93.06	6205	79.50	119.50	75.82%
	"Aug"	"8"	"DuPage County, IL"	"17043"	81.50	6138	59.80	103.80	63.34	6138	43.40	79.30	90.99	3602	79.60	117.90	58.68%
	"Aug"	"8"	"Edgar County, IL"	"17045"	84.28	12276	60.50	107.60	65.25	12276	43.60	79.80	92.94	9105	80.10	119.40	74.17%
	"Aug"	"8"	"Edwards County, IL"	"17047"	87.07	3069	63.70	107.80	67.69	3069	42.70	83.70	94.40	2684	79.10	120.10	87.46%
	"Aug"	"8"	"Effingham County, IL"	"17049"	86.36	8184	61.40	108.00	67.08	8184	43.90	80.90	93.92	6770	78.80	119.40	82.72%
	"Aug"	"8"	"Fayette County, IL"	"17051"	87.03	13299	61.70	108.70	67.04	13299	43.00	81.30	94.25	11227	78.90	120.70	84.42%
	"Aug"	"8"	"Ford County, IL"	"17053"	83.14	10230	59.50	108.20	64.19	10230	42.70	80.40	92.11	7003	79.20	118.10	68.46%
	"Aug"	"8"	"Franklin County, IL"	"17055"	88.14	6138	65.40	106.50	69.30	6138	42.00	83.80	95.27	5559	79.40	120.40	90.57%
	"Aug"	"8"	"Fulton County, IL"	"17057"	86.49	16368	63.20	113.60	64.91	16368	43.60	83.20	93.70	13015	79.40	120.00	79.51%
	"Aug"	"8"	"Gallatin County, IL"	"17059"	87.42	4092	66.40	103.20	68.94	4092	42.70	83.90	95.09	3688	79.90	120.80	90.13%
	"Aug"	"8"	"Greene County, IL"	"17061"	88.41	10230	64.10	112.30	66.88	10230	42.10	83.90	94.73	8959	79.10	121.70	87.58%
	"Aug"	"8"	"Grundy County, IL"	"17063"	83.16	9207	60.90	110.10	63.35	9207	43.20	79.80	92.14	6278	79.60	117.70	68.19%
	"Aug"	"8"	"Hamilton County, IL"	"17065"	87.59	9207	65.20	106.30	68.73	9207	42.00	83.60	94.80	8283	79.20	120.80	89.96%
	"Aug"	"8"	"Hancock County, IL"	"17067"	87.02	13299	63.30	113.50	65.28	13299	42.20	81.80	94.28	10803	79.40	122.10	81.23%
	"Aug"	"8"	"Hardin County, IL"	"17069"	87.16	2046	66.10	102.90	68.90	2046	43.80	83.80	94.52	1836	79.60	119.70	89.74%
	"Aug"	"8"	"Henderson County, IL"	"17071"	86.26	10230	62.10	114.70	64.58	10230	43.10	80.30	93.76	8018	79.30	120.30	78.38%
	"Aug"	"8"	"Henry County, IL"	"17073"	84.71	16368	57.60	113.50	63.53	16368	44.00	79.40	92.53	11871	79.70	118.20	72.53%
	"Aug"	"8"	"Iroquois County, IL"	"17075"	82.85	20460	59.70	107.70	63.48	20460	42.80	78.80	92.27	13650	79.20	118.40	66.72%
	"Aug"	"8"	"Jackson County, IL"	"17077"	88.00	12276	65.90	104.90	69.34	12276	43.20	82.60	95.43	11129	79.30	121.70	90.66%
	"Aug"	"8"	"Jasper County, IL"	"17079"	85.84	6138	61.70	107.80	67.36	6138	44.50	81.80	93.93	5032	78.90	120.80	81.98%
	"Aug"	"8"	"Jefferson County, IL"	"17081"	87.94	9207	64.00	107.20	69.11	9207	43.30	83.90	94.74	8230	78.90	119.40	89.39%
	"Aug"	"8"	"Jersey County, IL"	"17083"	88.43	7161	63.60	109.40	67.45	7161	42.50	81.80	94.74	6319	79.40	121.40	88.24%
	"Aug"	"8"	"Jo Daviess County, IL"	"17085"	82.40	10230	55.20	107.40	62.61	10230	44.20	79.40	91.28	6400	79.60	121.30	62.56%
	"Aug"	"8"	"Johnson County, IL"	"17087"	87.38	5115	65.40	102.60	70.10	5115	45.20	83.70	94.84	4629	79.00	121.60	90.50%
	"Aug"	"8"	"Kane County, IL"	"17089"	81.13	9207	59.10	105.90	63.22	9207	44.50	80.60	91.17	5149	79.60	117.70	55.92%
	"Aug"	"8"	"Kankakee County, IL"	"17091"	82.50	12276	59.80	108.30	63.23	12276	42.70	78.80	92.12	7942	80.00	118.50	64.70%
	"Aug"	"8"	"Kendall County, IL"	"17093"	82.23	6138	60.50	107.40	63.09	6138	42.40	79.50	91.72	3877	79.60	118.30	63.16%
	"Aug"	"8"	"Knox County, IL"	"17095"	85.42	12276	61.80	113.30	63.98	12276	44.20	81.60	92.85	9234	79.30	118.90	75.22%
	"Aug"	"8"	"Lake County, IL"	"17097"	80.29	11253	59.00	105.90	63.66	11253	44.10	81.10	90.60	5717	79.20	117.10	50.80%
	"Aug"	"8"	"LaSalle County, IL"	"17099"	83.47	18414	60.60	112.30	63.45	18414	42.90	80.40	92.27	12545	79.40	124.40	68.13%
	"Aug"	"8"	"Lawrence County, IL"	"17101"	86.33	6138	62.90	108.20	67.39	6138	42.90	81.20	94.25	5222	79.00	120.40	85.08%
	"Aug"	"8"	"Lee County, IL"	"17103"	82.70	10230	56.60	112.60	63.64	10230	44.10	81.10	91.71	6538	79.30	117.80	63.91%
	"Aug"	"8"	"Livingston County, IL"	"17105"	83.66	18414	59.80	109.90	64.17	18414	44.00	81.00	92.28	12855	79.20	122.40	69.81%
	"Aug"	"8"	"Logan County, IL"	"17107"	85.85	14322	61.30	111.20	64.97	14322	43.10	81.80	93.61	11171	79.40	120.60	78.00%
	"Aug"	"8"	"McDonough County, IL"	"17109"	86.60	9207	63.10	113.70	64.97	9207	43.40	82.40	93.83	7346	79.40	119.30	79.79%
	"Aug"	"8"	"McHenry County, IL"	"17111"	80.51	12276	56.00	108.20	62.32	12276	43.00	80.60	90.72	6405	79.00	117.90	52.17%
	"Aug"	"8"	"McLean County, IL"	"17113"	84.15	21483	59.40	110.50	64.83	21483	42.90	82.00	92.25	15537	79.10	119.20	72.32%
	"Aug"	"8"	"Macon County, IL"	"17115"	85.33	8184	60.40	109.00	64.91	8184	42.70	80.90	93.24	6301	79.20	119.30	76.99%
	"Aug"	"8"	"Macoupin County, IL"	"17117"	87.68	12276	62.60	109.50	66.60	12276	42.10	81.60	94.15	10540	79.10	121.10	85.86%
	"Aug"	"8"	"Madison County, IL"	"17119"	88.23	14322	62.30	109.30	68.10	14322	43.10	82.00	95.06	12609	79.00	122.30	88.04%
	"Aug"	"8"	"Marion County, IL"	"17121"	87.38	9207	62.30	108.40	68.26	9207	44.00	83.10	94.39	7964	78.80	119.00	86.50%
	"Aug"	"8"	"Marshall County, IL"	"17123"	84.67	9207	61.70	112.70	63.74	9207	44.00	80.80	92.58	6689	79.40	124.10	72.65%
	"Aug"	"8"	"Mason County, IL"	"17125"	86.93	11253	63.80	112.90	65.42	11253	44.20	83.40	94.18	9109	79.10	120.80	80.95%
	"Aug"	"8"	"Massac County, IL"	"17127"	87.88	5115	66.50	102.90	69.91	5115	45.20	83.20	95.52	4706	79.60	122.60	92.00%
	"Aug"	"8"	"Menard County, IL"	"17129"	86.93	5115	63.60	110.10	65.49	5115	44.20	83.00	93.95	4173	79.00	120.10	81.58%
	"Aug"	"8"	"Mercer County, IL"	"17131"	85.52	10230	57.40	114.70	63.96	10230	43.20	80.20	93.23	7711	79.20	122.80	75.38%
	"Aug"	"8"	"Monroe County, IL"	"17133"	89.20	7161	65.10	108.20	69.10	7161	43.40	82.10	95.60	6487	78.80	122.20	90.59%
	"Aug"	"8"	"Montgomery County, IL"	"17135"	86.99	15345	61.40	108.90	66.45	15345	42.40	82.00	93.89	12854	78.90	120.20	83.77%
	"Aug"	"8"	"Morgan County, IL"	"17137"	87.56	11253	63.20	113.30	65.98	11253	42.30	85.10	94.08	9519	79.10	120.70	84.59%
	"Aug"	"8"	"Moultrie County, IL"	"17139"	85.53	5115	60.70	107.60	65.43	5115	43.60	80.80	93.28	4006	79.60	119.90	78.32%
	"Aug"	"8"	"Ogle County, IL"	"17141"	81.96	17391	55.60	109.80	62.82	17391	44.40	80.30	91.53	10433	79.40	118.20	59.99%
	"Aug"	"8"	"Peoria County, IL"	"17143"	85.49	12276	61.90	112.70	64.10	12276	44.20	82.00	92.87	9319	79.40	120.10	75.91%
	"Aug"	"8"	"Perry County, IL"	"17145"	88.34	8184	64.70	107.50	68.63	8184	43.10	81.70	95.35	7376	79.40	119.70	90.13%
	"Aug"	"8"	"Piatt County, IL"	"17147"	84.73	7161	59.90	107.90	64.57	7161	41.90	80.70	92.98	5394	79.10	118.40	75.32%
	"Aug"	"8"	"Pike County, IL"	"17149"	88.21	15345	64.00	114.10	66.33	15345	41.30	84.60	94.62	13249	79.10	121.00	86.34%
	"Aug"	"8"	"Pope County, IL"	"17151"	87.27	7161	65.70	102.30	69.19	7161	43.10	83.10	94.66	6473	79.20	121.30	90.39%
	"Aug"	"8"	"Pulaski County, IL"	"17153"	88.13	4092	66.30	103.70	70.06	4092	44.30	83.70	95.94	3772	79.50	123.70	92.18%
	"Aug"	"8"	"Putnam County, IL"	"17155"	84.40	4092	61.70	112.70	63.47	4092	43.30	80.00	92.71	2908	79.60	119.10	71.07%
	"Aug"	"8"	"Randolph County, IL"	"17157"	88.61	10230	65.10	107.20	69.27	10230	43.20	81.80	95.63	9304	79.20	122.40	90.95%
	"Aug"	"8"	"Richland County, IL"	"17159"	86.31	6138	62.20	108.10	67.40	6138	42.90	81.80	94.19	5180	78.90	119.80	84.39%
	"Aug"	"8"	"Rock Island County, IL"	"17161"	84.86	7161	57.50	114.30	63.64	7161	44.90	79.30	92.87	5243	79.70	118.60	73.22%
	"Aug"	"8"	"St. Clair County, IL"	"17163"	88.72	9207	63.00	109.00	68.61	9207	43.20	81.80	95.58	8243	79.10	123.90	89.53%
	"Aug"	"8"	"Saline County, IL"	"17165"	87.48	6138	66.20	103.50	69.21	6138	42.60	83.50	95.03	5559	79.30	120.60	90.57%
	"Aug"	"8"	"Sangamon County, IL"	"17167"	86.91	16368	61.70	109.90	65.79	16368	43.40	82.60	93.84	13552	79.00	120.80	82.80%
	"Aug"	"8"	"Schuyler County, IL"	"17169"	87.25	7161	63.70	113.60	65.58	7161	42.90	84.20	94.27	5894	79.20	120.20	82.31%
	"Aug"	"8"	"Scott County, IL"	"17171"	88.17	5115	64.60	113.10	66.36	5115	42.10	85.00	94.59	4419	79.10	120.70	86.39%
	"Aug"	"8"	"Shelby County, IL"	"17173"	86.09	11253	61.00	108.40	65.91	11253	43.00	81.10	93.55	9053	79.20	120.80	80.45%
	"Aug"	"8"	"Stark County, IL"	"17175"	84.80	5115	61.60	112.70	63.53	5115	44.10	79.90	92.43	3727	79.40	118.10	72.86%
	"Aug"	"8"	"Stephenson County, IL"	"17177"	81.61	8184	55.30	107.20	62.12	8184	43.80	80.00	91.19	4749	79.60	119.50	58.03%
	"Aug"	"8"	"Tazewell County, IL"	"17179"	85.70	10230	62.70	112.10	64.49	10230	43.90	82.10	93.10	7909	79.30	120.60	77.31%
	"Aug"	"8"	"Union County, IL"	"17181"	87.59	8184	65.40	102.60	69.74	8184	43.90	83.70	95.02	7417	79.10	121.50	90.63%
	"Aug"	"8"	"Vermilion County, IL"	"17183"	83.57	19437	59.70	107.00	64.28	19437	43.00	80.00	92.50	13810	79.20	119.10	71.05%
	"Aug"	"8"	"Wabash County, IL"	"17185"	86.91	6138	63.90	108.00	67.74	6138	43.10	83.70	94.46	5338	79.00	120.60	86.97%
	"Aug"	"8"	"Warren County, IL"	"17187"	85.77	8184	61.80	114.30	64.25	8184	43.70	81.30	93.28	6249	79.70	118.60	76.36%
	"Aug"	"8"	"Washington County, IL"	"17189"	88.34	9207	64.00	108.70	68.54	9207	43.20	83.70	95.27	8246	79.10	121.40	89.56%
	"Aug"	"8"	"Wayne County, IL"	"17191"	87.67	15345	63.70	108.10	68.42	15345	42.20	84.10	94.73	13643	79.00	120.50	88.91%
	"Aug"	"8"	"White County, IL"	"17193"	87.49	9207	64.70	107.30	68.52	9207	42.40	84.10	94.91	8253	79.20	121.10	89.64%
	"Aug"	"8"	"Whiteside County, IL"	"17195"	83.91	10230	56.90	113.00	63.30	10230	44.30	78.70	92.50	7113	79.80	118.30	69.53%
	"Aug"	"8"	"Will County, IL"	"17197"	82.02	18414	60.00	108.40	63.01	18414	42.50	78.90	91.61	11525	79.50	117.20	62.59%
	"Aug"	"8"	"Williamson County, IL"	"17199"	87.48	6138	65.80	103.60	70.45	6138	45.20	83.50	94.99	5541	79.20	120.30	90.27%
	"Aug"	"8"	"Winnebago County, IL"	"17201"	81.70	7161	55.70	108.20	62.33	7161	44.10	80.30	91.38	4176	79.20	118.50	58.32%
	"Aug"	"8"	"Woodford County, IL"	"17203"	84.71	8184	61.40	111.70	63.94	8184	43.80	80.80	92.40	6021	79.30	118.70	73.57%
	"Sep"	"9"	"Adams County, IL"	"17001"	78.96	18810	49.20	110.10	55.60	18810	26.40	76.70	88.60	9144	78.80	110.80	48.61%
	"Sep"	"9"	"Alexander County, IL"	"17003"	81.21	5940	54.40	102.30	60.24	5940	31.40	78.90	89.52	3579	79.10	106.50	60.25%
	"Sep"	"9"	"Bond County, IL"	"17005"	80.15	5940	52.80	106.90	58.24	5940	30.20	79.10	88.60	3269	78.80	108.80	55.03%
	"Sep"	"9"	"Boone County, IL"	"17007"	73.91	5940	47.90	106.70	53.03	5940	27.20	80.00	86.49	1763	79.00	110.20	29.68%
	"Sep"	"9"	"Brown County, IL"	"17009"	79.14	4950	49.30	109.70	55.94	4950	27.10	76.60	88.56	2458	78.90	110.80	49.66%
	"Sep"	"9"	"Bureau County, IL"	"17011"	76.24	17820	49.90	107.80	53.83	17820	28.10	76.40	87.18	6948	78.90	110.30	38.99%
	"Sep"	"9"	"Calhoun County, IL"	"17013"	80.27	3960	50.60	108.40	57.32	3960	29.70	78.70	88.93	2168	78.90	110.10	54.75%
	"Sep"	"9"	"Carroll County, IL"	"17015"	75.10	9900	48.80	107.40	52.66	9900	26.80	74.60	87.17	3396	79.00	109.70	34.30%
	"Sep"	"9"	"Cass County, IL"	"17017"	79.33	6930	50.50	109.80	56.27	6930	29.40	77.10	88.42	3544	78.60	111.00	51.14%
	"Sep"	"9"	"Champaign County, IL"	"17019"	77.60	16830	52.30	108.00	55.43	16830	29.50	77.10	87.27	7507	78.80	110.10	44.60%
	"Sep"	"9"	"Christian County, IL"	"17021"	79.34	10890	50.90	108.50	56.78	10890	29.80	77.40	87.98	5602	78.80	110.10	51.44%
	"Sep"	"9"	"Clark County, IL"	"17023"	78.83	9900	51.20	106.30	57.51	9900	29.90	77.90	87.92	4844	78.70	108.70	48.93%
	"Sep"	"9"	"Clay County, IL"	"17025"	80.10	7920	53.50	103.80	59.01	7920	30.30	81.40	88.49	4350	78.80	106.90	54.92%
	"Sep"	"9"	"Clinton County, IL"	"17027"	80.67	9900	52.80	106.70	58.69	9900	30.90	81.00	88.97	5668	78.90	108.90	57.25%
	"Sep"	"9"	"Coles County, IL"	"17029"	78.67	7920	51.30	107.20	56.72	7920	29.50	76.70	87.54	3897	78.80	109.00	49.20%
	"Sep"	"9"	"Cook County, IL"	"17031"	74.65	14850	49.00	104.30	55.09	14850	33.50	76.50	86.77	4773	79.10	111.00	32.14%
	"Sep"	"9"	"Crawford County, IL"	"17033"	79.41	6930	52.70	105.40	58.29	6930	30.60	78.40	88.24	3592	78.90	107.90	51.83%
	"Sep"	"9"	"Cumberland County, IL"	"17035"	79.18	7920	51.30	106.60	57.65	7920	29.70	77.90	87.86	4071	78.70	108.50	51.40%
	"Sep"	"9"	"DeKalb County, IL"	"17037"	74.43	11880	48.60	106.30	54.28	11880	28.70	80.50	86.51	3765	79.10	110.10	31.69%
	"Sep"	"9"	"De Witt County, IL"	"17039"	77.90	6930	51.90	108.40	55.40	6930	29.60	76.90	87.47	3164	78.80	110.00	45.66%
	"Sep"	"9"	"Douglas County, IL"	"17041"	78.33	7920	51.70	107.50	56.44	7920	29.90	76.60	87.52	3780	78.70	109.50	47.73%
	"Sep"	"9"	"DuPage County, IL"	"17043"	74.45	5940	49.30	103.60	54.55	5940	33.70	76.50	86.61	1875	79.20	110.10	31.57%
	"Sep"	"9"	"Edgar County, IL"	"17045"	78.23	11880	51.20	107.30	56.51	11880	29.80	77.10	87.50	5560	78.70	109.60	46.80%
	"Sep"	"9"	"Edwards County, IL"	"17047"	80.40	2970	56.30	101.40	58.37	2970	29.70	77.00	88.59	1656	78.90	105.30	55.76%
	"Sep"	"9"	"Effingham County, IL"	"17049"	79.62	7920	51.50	106.40	58.06	7920	29.90	80.30	88.07	4230	78.70	108.40	53.41%
	"Sep"	"9"	"Fayette County, IL"	"17051"	79.88	12870	51.60	107.20	57.86	12870	29.80	79.50	88.24	7012	78.70	109.10	54.48%
	"Sep"	"9"	"Ford County, IL"	"17053"	76.91	9900	51.90	108.00	55.68	9900	30.20	76.90	87.01	4140	78.90	110.80	41.82%
	"Sep"	"9"	"Franklin County, IL"	"17055"	80.81	5940	54.60	100.80	59.62	5940	29.90	78.80	89.04	3454	78.80	106.30	58.15%
	"Sep"	"9"	"Fulton County, IL"	"17057"	78.20	15840	49.80	109.80	55.21	15840	27.40	76.80	88.19	7303	78.60	110.80	46.10%
	"Sep"	"9"	"Gallatin County, IL"	"17059"	80.51	3960	55.70	97.50	59.48	3960	29.90	77.90	88.90	2278	79.10	104.40	57.53%
	"Sep"	"9"	"Greene County, IL"	"17061"	80.09	9900	50.80	109.10	57.09	9900	30.30	78.30	88.71	5359	78.70	110.70	54.13%
	"Sep"	"9"	"Grundy County, IL"	"17063"	76.51	8910	50.80	107.70	54.68	8910	31.60	75.70	87.24	3570	79.10	111.60	40.07%
	"Sep"	"9"	"Hamilton County, IL"	"17065"	80.54	8910	55.10	100.30	59.19	8910	29.70	79.20	88.81	5072	78.90	105.90	56.92%
	"Sep"	"9"	"Hancock County, IL"	"17067"	78.42	12870	49.50	109.80	55.20	12870	26.50	77.00	88.40	6031	78.70	110.40	46.86%
	"Sep"	"9"	"Hardin County, IL"	"17069"	80.27	1980	55.10	97.50	59.41	1980	30.30	77.30	88.60	1118	79.00	103.60	56.46%
	"Sep"	"9"	"Henderson County, IL"	"17071"	77.74	9900	49.50	109.00	54.65	9900	26.90	76.50	88.05	4438	78.70	109.80	44.83%
	"Sep"	"9"	"Henry County, IL"	"17073"	76.57	15840	49.60	108.20	53.60	15840	27.60	74.40	87.38	6414	79.20	109.60	40.49%
	"Sep"	"9"	"Iroquois County, IL"	"17075"	76.92	19800	52.00	108.20	55.11	19800	30.40	77.00	87.16	8227	78.80	111.70	41.55%
	"Sep"	"9"	"Jackson County, IL"	"17077"	80.49	11880	54.00	99.60	59.50	11880	31.10	77.60	89.12	6813	79.00	105.40	57.35%
	"Sep"	"9"	"Jasper County, IL"	"17079"	79.47	5940	52.50	104.90	58.40	5940	30.70	78.90	88.19	3107	78.80	107.40	52.31%
	"Sep"	"9"	"Jefferson County, IL"	"17081"	80.59	8910	54.40	102.40	59.63	8910	30.80	81.80	88.74	5091	78.80	106.50	57.14%
	"Sep"	"9"	"Jersey County, IL"	"17083"	80.23	6930	51.30	108.20	57.60	6930	30.60	79.00	88.75	3805	78.90	110.10	54.91%
	"Sep"	"9"	"Jo Daviess County, IL"	"17085"	74.17	9900	47.70	105.20	52.59	9900	26.80	74.90	87.03	3013	79.00	108.20	30.43%
	"Sep"	"9"	"Johnson County, IL"	"17087"	80.11	4950	54.40	98.00	60.57	4950	32.60	78.20	88.88	2748	79.00	104.60	55.52%
	"Sep"	"9"	"Kane County, IL"	"17089"	74.23	8910	48.40	105.70	54.45	8910	29.80	79.80	86.51	2734	79.20	110.30	30.68%
	"Sep"	"9"	"Kankakee County, IL"	"17091"	76.42	11880	51.30	108.10	54.80	11880	32.00	77.30	87.04	4733	78.80	111.60	39.84%
	"Sep"	"9"	"Kendall County, IL"	"17093"	75.48	5940	50.00	106.20	54.27	5940	32.30	77.30	86.96	2118	79.10	111.00	35.66%
	"Sep"	"9"	"Knox County, IL"	"17095"	77.14	11880	49.60	109.40	54.24	11880	27.40	76.20	87.63	5027	78.80	110.20	42.31%
	"Sep"	"9"	"Lake County, IL"	"17097"	73.24	10890	48.70	101.00	55.07	10890	33.40	79.70	86.27	2892	78.70	109.40	26.56%
	"Sep"	"9"	"LaSalle County, IL"	"17099"	76.40	17820	50.00	108.20	54.61	17820	30.40	78.20	87.17	7092	79.10	110.60	39.80%
	"Sep"	"9"	"Lawrence County, IL"	"17101"	79.96	5940	54.60	103.10	58.18	5940	29.90	76.40	88.45	3209	78.80	106.20	54.02%
	"Sep"	"9"	"Lee County, IL"	"17103"	75.22	9900	49.10	107.60	54.28	9900	28.00	80.00	86.90	3440	79.00	109.80	34.75%
	"Sep"	"9"	"Livingston County, IL"	"17105"	76.99	17820	51.60	108.40	55.62	17820	30.20	78.00	87.17	7531	78.90	111.00	42.26%
	"Sep"	"9"	"Logan County, IL"	"17107"	78.56	13860	51.10	109.50	55.78	13860	29.60	77.40	87.95	6654	78.60	110.70	48.01%
	"Sep"	"9"	"McDonough County, IL"	"17109"	78.12	8910	49.50	109.90	55.08	8910	27.00	75.70	88.19	4086	78.70	110.40	45.86%
	"Sep"	"9"	"McHenry County, IL"	"17111"	73.41	11880	47.70	106.10	53.44	11880	27.40	80.50	86.28	3260	78.70	110.30	27.44%
	"Sep"	"9"	"McLean County, IL"	"17113"	77.20	20790	50.50	108.80	56.00	20790	28.50	78.80	87.20	8927	78.80	110.10	42.94%
	"Sep"	"9"	"Macon County, IL"	"17115"	78.41	7920	51.40	108.40	55.84	7920	29.80	76.40	87.64	3784	78.80	110.00	47.78%
	"Sep"	"9"	"Macoupin County, IL"	"17117"	79.81	11880	51.30	108.30	57.10	11880	30.10	78.30	88.37	6316	78.80	109.90	53.16%
	"Sep"	"9"	"Madison County, IL"	"17119"	80.39	13860	52.00	107.60	58.41	13860	30.50	79.30	88.88	7729	79.00	109.70	55.76%
	"Sep"	"9"	"Marion County, IL"	"17121"	80.12	8910	53.20	105.70	58.98	8910	30.60	81.40	88.45	4910	78.80	107.90	55.11%
	"Sep"	"9"	"Marshall County, IL"	"17123"	77.09	8910	50.00	109.20	54.60	8910	28.70	76.10	87.38	3799	78.80	110.80	42.64%
	"Sep"	"9"	"Mason County, IL"	"17125"	78.96	10890	50.80	109.90	55.99	10890	28.70	77.40	88.37	5388	78.60	111.10	49.48%
	"Sep"	"9"	"Massac County, IL"	"17127"	80.84	4950	55.20	98.00	60.27	4950	32.60	78.30	89.15	2944	79.10	104.80	59.47%
	"Sep"	"9"	"Menard County, IL"	"17129"	79.14	4950	51.00	109.40	56.12	4950	30.30	77.10	88.15	2507	78.60	110.60	50.65%
	"Sep"	"9"	"Mercer County, IL"	"17131"	77.13	9900	49.90	108.40	53.92	9900	27.50	76.30	87.73	4241	78.80	109.80	42.84%
	"Sep"	"9"	"Monroe County, IL"	"17133"	81.03	6930	51.20	105.70	59.00	6930	30.10	79.80	89.27	4047	79.00	108.40	58.40%
	"Sep"	"9"	"Montgomery County, IL"	"17135"	79.61	14850	50.90	107.90	57.24	14850	29.60	78.70	88.10	7826	78.80	109.30	52.70%
	"Sep"	"9"	"Morgan County, IL"	"17137"	79.44	10890	50.40	109.70	56.38	10890	29.40	77.10	88.32	5621	78.60	111.00	51.62%
	"Sep"	"9"	"Moultrie County, IL"	"17139"	78.78	4950	51.50	107.60	56.52	4950	29.70	76.80	87.66	2449	78.90	109.30	49.47%
	"Sep"	"9"	"Ogle County, IL"	"17141"	74.47	16830	48.30	107.30	53.37	16830	27.10	79.80	86.81	5353	79.00	110.00	31.81%
	"Sep"	"9"	"Peoria County, IL"	"17143"	77.46	11880	50.10	109.70	54.60	11880	28.10	76.90	87.73	5175	78.70	110.90	43.56%
	"Sep"	"9"	"Perry County, IL"	"17145"	80.83	7920	54.00	102.20	58.80	7920	31.50	78.50	89.10	4578	79.20	106.10	57.80%
	"Sep"	"9"	"Piatt County, IL"	"17147"	78.08	6930	51.60	108.10	55.65	6930	29.50	76.80	87.51	3213	78.70	110.00	46.36%
